,address,checkins,city,country,created,icon,id,latitude,longitude,title,type,updated
335,ул. Профсоюзная 61А,204,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11187,55.655965,37.54144,Синема Парк на Калужской,5,1524773201.0
336,ул. Бирюзова 32а,152,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11188,55.799881,37.482798,Синема Парк на Октябрьском поле,5,1527281085.0
337,ул. Большая Тульская 13,244,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11189,55.708643,37.6221,Синема Стар Ереван Плаза,5,1527166633.0
338,Большая Черемушкинская 1,195,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11190,55.689557,37.602481,Синема Стар Рио,5,1526731356.0
340,ул. Богданова 19,109,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11192,55.652786,37.393308,Солнцево,5,1525889297.0
341,ул. Вавилова 66,6,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11193,55.683178,37.549211,Триумф,5,1506938504.0
342,ул. Серафимовича 2,41,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11194,55.743152,37.614042,Ударник,5,1513596630.0
343,Фрунзенская наб. 12,77,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11195,55.732073,37.594045,Фитиль-Клуб,5,1526642921.0
344,Тихорецкий б-р 1,39,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11196,55.673555,37.780733,Формула Кино в Люблино,5,1525761093.0
345,ул. Миклухо-Маклая 27а,101,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11197,55.647452,37.516907,Формула Кино Витязь,5,1528195344.0
346,Комсомольский проспект 21К10,236,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11198,55.728276,37.584478,Формула Кино Горизонт,5,1528472343.0
347,пл. Киевского вокзала 2,448,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11199,55.74449,37.566252,Формула Кино Европа,5,1526509105.0
348,ул. Широкая 12,176,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11200,55.886584,37.659461,Формула Кино Ладога,5,1527787333.0
349,Мичуринский пр. 1,26,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11201,55.706558,37.517042,Формула кино на Мичуринском,5,1520321966.0
350,на пересечении Можайского шоссе и МКАД ,8,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11202,55.753559,37.609218,Формула кино на Можайке,5,1498779395.0
351,Рублевское ш. 62,166,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11203,55.766734,37.381028,Формула кино на Рублевке,5,1524240228.0
352,ул. Нижняя Масловка 10,193,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11204,55.79268,37.577993,Формула Кино Прага,5,1529757465.0
353,Сиреневый бульвар 31,55,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11205,55.803798,37.800622,Формула Кино София,5,1519067630.0
354,Смоленская-Сенная пл. 23К25,40,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11206,55.743963,37.582628,Формула Кино Стрела,5,1488314365.0
355,Арбатская пл. 14,109,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11207,55.752364,37.602157,Худoжественный,5,1504279571.0
356,ул. Б.Никитская 53,213,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11208,55.757936,37.587748,ЦДЛ (Центральный Дом литераторов),5,1529395815.0
357,ул. Селезнева 33,13,312.0,1,1280742549,https://vk.com/images/places/cinema.png,11209,55.897998,37.737039,ЦентрФильм в Мытищах,5,1524926031.0
358,Щелковское шоссе 100,124,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11210,55.811422,37.830725,ЦентрФильм на Щелковской,5,1527444903.0
359,87-й км МКАД ,45,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11211,55.901152,37.621911,Час Кино,5,1529750318.0
361,Новочеркасский бульвар 19а,13,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11213,55.64796,37.727769,Экран,5,1523716163.0
363,Вешняковская ул. 16а,70,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11215,55.724697,37.826314,Энтузиаст,5,1514889950.0
364,ул. Маршала Рыбалко 1,11,1.0,1,1280742549,https://vk.com/images/places/cinema.png,11216,55.795368,37.495419,Юность,5,1512314521.0
857,Тверская Застава пл. 7,927,1.0,1,1280860812,https://vk.com/images/places/train.png,13209,55.776801,37.581352,БЕЛОРУССКИЙ ВОКЗАЛ,10,1529912911.0
858,Комсомольская пл. 2,1724,1.0,1,1280860812,https://vk.com/images/places/train.png,13210,55.773515,37.656541,КАЗАНСКИЙ ВОКЗАЛ,10,1529575772.0
859,Павелецкая пл. 1А,549,1.0,1,1280860812,https://vk.com/images/places/train.png,13211,55.729792,37.640093,ПАВЕЛЕЦКИЙ ВОКЗАЛ,10,1529907342.0
860,Комсомольская пл. 5,867,1.0,1,1280860812,https://vk.com/images/places/train.png,13212,55.776563,37.657422,ЯРОСЛАВСКИЙ ВОКЗАЛ,10,1529176988.0
1026,Киевского Вокзала пл. 2,599,1.0,1,1280860862,https://vk.com/images/places/train.png,13378,55.743228,37.56741,КИЕВСКИЙ ВОКЗАЛ,10,1529993300.0
1035,Земляной Вал ул. 29,1009,1.0,1,1280860862,https://vk.com/images/places/train.png,13387,55.757465,37.660665,КУРСКИЙ ВОКЗАЛ,10,1530006796.0
1037,Комсомольская пл. 3,1302,1.0,1,1280860862,https://vk.com/images/places/train.png,13389,55.776168,37.655257,ЛЕНИНГРАДСКИЙ ВОКЗАЛ,10,1529596493.0
1053,Комсомольская пл. 5,126,1.0,1,1280860862,https://vk.com/images/places/train.png,13405,55.776735,37.657305,МОСКОВСКОГО ЖЕЛЕЗНОДОРОЖНОГО АГЕНТСТВА СПРАВОЧНАЯ (СПРАВОЧНАЯ ВСЕХ ВОКЗАЛОВ),10,1523558551.0
1078,Рижского Вокзала пл. 2,239,1.0,1,1280860862,https://vk.com/images/places/train.png,13430,55.792721,37.632565,РИЖСКИЙ ВОКЗАЛ,10,1528630674.0
1083,Савеловского Вокзала пл. 2,192,1.0,1,1280860862,https://vk.com/images/places/train.png,13435,55.794355,37.588063,САВЕЛОВСКИЙ ВОКЗАЛ,10,1529470518.0
1156,ул. Мневники 10,0,1.0,1,1280865482,https://vk.com/images/places/home.png,13508,55.7723,37.494587,"россия, москва, улица мневники 10",1,
1157,ул. Мневники 10,1,1.0,1,1280865482,https://vk.com/images/places/home.png,13509,55.7723,37.494587,"россия, москва, улица мневники 10",1,1280868473.0
1158,ул. Мневники 10,0,1.0,1,1280865483,https://vk.com/images/places/home.png,13510,55.7723,37.494587,"россия, москва, улица мневники 10",1,
1159,ул. Мневники 10,0,1.0,1,1280865483,https://vk.com/images/places/home.png,13511,55.7723,37.494587,"россия, москва, улица мневники 10",1,
1160,ул. Мневники 10,0,1.0,1,1280865483,https://vk.com/images/places/home.png,13512,55.7723,37.494587,"россия, москва, улица мневники 10",1,
1167,Братская ул. 8,1,1.0,1,1280865733,https://vk.com/images/places/home.png,13519,55.749508,37.783579,Логово Димы и Леси,1,1280865798.0
1168,Братская ул. 8,0,1.0,1,1280865733,https://vk.com/images/places/home.png,13520,55.749508,37.783579,Логово Димы и Леси,1,
1172,Братская ул. 8,0,1.0,1,1280865741,https://vk.com/images/places/home.png,13524,55.749508,37.783579,Логово Димы и Леси,1,
1182,Братская ул. 8,0,1.0,1,1280865746,https://vk.com/images/places/home.png,13534,55.749508,37.783579,Логово Димы и Леси,1,
1183,Братская ул. 8,0,1.0,1,1280865747,https://vk.com/images/places/home.png,13535,55.749508,37.783579,Логово Димы и Леси,1,
1184,Братская ул. 8,0,1.0,1,1280865747,https://vk.com/images/places/home.png,13536,55.749508,37.783579,Логово Димы и Леси,1,
1185,Братская ул. 8,0,1.0,1,1280865750,https://vk.com/images/places/home.png,13537,55.749508,37.783579,Логово Димы и Леси,1,
1186,Братская ул. 8,0,1.0,1,1280865750,https://vk.com/images/places/home.png,13538,55.749508,37.783579,Логово Димы и Леси,1,
1207,Ярославское ш. 131,0,1.0,1,1280866123,https://vk.com/images/places/home.png,13559,55.877518,37.717815,ярославское шоссе 131,1,
1208,Ярославское ш. 131,1,1.0,1,1280866124,https://vk.com/images/places/home.png,13560,55.877518,37.717815,ярославское шоссе 131,1,1280868273.0
1209,Ярославское ш. 131,0,1.0,1,1280866124,https://vk.com/images/places/home.png,13561,55.877518,37.717815,ярославское шоссе 131,1,
1210,Ярославское ш. 131,0,1.0,1,1280866124,https://vk.com/images/places/home.png,13562,55.877518,37.717815,ярославское шоссе 131,1,
1211,Ярославское ш. 131,0,1.0,1,1280866124,https://vk.com/images/places/home.png,13563,55.877518,37.717815,ярославское шоссе 131,1,
1212,Мал. Грузинская ул. 28,2,1.0,1,1280866294,https://vk.com/images/places/home.png,13564,55.766914,37.573358,Дом Высоцкого,1,1280941236.0
1213,Мал. Грузинская ул. 28,0,1.0,1,1280866297,https://vk.com/images/places/home.png,13565,55.766914,37.573358,Дом Высоцкого,1,
1214,Мал. Грузинская ул. 28,0,1.0,1,1280866297,https://vk.com/images/places/home.png,13566,55.766914,37.573358,Дом Высоцкого,1,
1215,Мал. Грузинская ул. 28,1,1.0,1,1280866298,https://vk.com/images/places/home.png,13567,55.766914,37.573358,Дом Высоцкого,1,1280959700.0
1216,Мал. Грузинская ул. 28,0,1.0,1,1280866298,https://vk.com/images/places/home.png,13568,55.766914,37.573358,Дом Высоцкого,1,
1217,Мал. Грузинская ул. 28,1,1.0,1,1280866298,https://vk.com/images/places/home.png,13569,55.766914,37.573358,Дом Высоцкого,1,1281368914.0
1218,Мал. Грузинская ул. 28,0,1.0,1,1280866299,https://vk.com/images/places/home.png,13570,55.766914,37.573358,Дом Высоцкого,1,
1219,Мал. Грузинская ул. 28,0,1.0,1,1280866299,https://vk.com/images/places/home.png,13571,55.766914,37.573358,Дом Высоцкого,1,
1220,Мал. Грузинская ул. 28,2,1.0,1,1280866299,https://vk.com/images/places/home.png,13572,55.766914,37.573358,Дом Высоцкого,1,1357399772.0
1221,Мал. Грузинская ул. 28,1,1.0,1,1280866299,https://vk.com/images/places/home.png,13573,55.766914,37.573358,Дом Высоцкого,1,1281368888.0
1222,2-й Балтийский пер. 1 дробь 18 корпус Б,0,1.0,1,1280866381,https://vk.com/images/places/home.png,13574,55.807435,37.522873,Дом,1,
1223,2-й Балтийский пер. 1 дробь 18 корпус Б,0,1.0,1,1280866381,https://vk.com/images/places/home.png,13575,55.807435,37.522873,Дом,1,
1224,2-й Балтийский пер. 1 дробь 18 корпус Б,0,1.0,1,1280866382,https://vk.com/images/places/home.png,13576,55.807435,37.522873,Дом,1,
1225,2-й Балтийский пер. 1 дробь 18 корпус Б,0,1.0,1,1280866382,https://vk.com/images/places/home.png,13577,55.807435,37.522873,Дом,1,
1226,2-й Балтийский пер. 1 дробь 18 корпус Б,0,1.0,1,1280866382,https://vk.com/images/places/home.png,13578,55.807435,37.522873,Дом,1,
1227,Мал. Грузинская ул. 28,6,1.0,1,1280866466,https://vk.com/images/places/home.png,13579,55.766914,37.573358,Дом Высоцкого,1,1281275668.0
1228,Мал. Грузинская ул. 28,1,1.0,1,1280866467,https://vk.com/images/places/home.png,13580,55.766914,37.573358,Дом Высоцкого,1,1281061883.0
1229,Мал. Грузинская ул. 28,1,1.0,1,1280866467,https://vk.com/images/places/home.png,13581,55.766914,37.573358,Дом Высоцкого,1,1281061855.0
1230,Мал. Грузинская ул. 28,0,1.0,1,1280866467,https://vk.com/images/places/home.png,13582,55.766914,37.573358,Дом Высоцкого,1,
1231,Мал. Грузинская ул. 28,0,1.0,1,1280866468,https://vk.com/images/places/home.png,13583,55.766914,37.573358,Дом Высоцкого,1,
1251,ул. Николаева 3,0,1.0,1,1280866822,https://vk.com/images/places/home.png,13603,55.755967,37.567528,Дом,1,
1252,ул. Николаева 3,0,1.0,1,1280866822,https://vk.com/images/places/home.png,13604,55.755967,37.567528,Дом,1,
1253,ул. Николаева 3,0,1.0,1,1280866822,https://vk.com/images/places/home.png,13605,55.755967,37.567528,Дом,1,
1254,ул. Николаева 3,0,1.0,1,1280866823,https://vk.com/images/places/home.png,13606,55.755967,37.567528,Дом,1,
1255,ул. Николаева 3,0,1.0,1,1280866824,https://vk.com/images/places/home.png,13607,55.755967,37.567528,Дом,1,1384405729.0
1256,ул. Николаева 3,0,1.0,1,1280866825,https://vk.com/images/places/home.png,13608,55.755967,37.567528,Дом,1,
1257,ул. Николаева 3,0,1.0,1,1280866825,https://vk.com/images/places/home.png,13609,55.755967,37.567528,Дом,1,
1258,ул. Николаева 3,0,1.0,1,1280866826,https://vk.com/images/places/home.png,13610,55.755967,37.567528,Дом,1,
1259,ул. Николаева 3,0,1.0,1,1280866826,https://vk.com/images/places/home.png,13611,55.755967,37.567528,Дом,1,
1260,ул. Николаева 3,0,1.0,1,1280866826,https://vk.com/images/places/home.png,13612,55.755967,37.567528,Дом,1,
1261,ул. Николаева 3,0,1.0,1,1280866826,https://vk.com/images/places/home.png,13613,55.755967,37.567528,Дом,1,
1262,Ленинградский просп. 1,0,1.0,1,1280866848,https://vk.com/images/places/home.png,13614,55.777657,37.580616,Ленинградский пр. дом 1,1,
1263,Ленинградский просп. 1,0,1.0,1,1280866852,https://vk.com/images/places/home.png,13615,55.777657,37.580616,Ленинградский пр. дом 1,1,
1264,Ленинградский просп. 1,0,1.0,1,1280866852,https://vk.com/images/places/home.png,13616,55.777657,37.580616,Ленинградский пр. дом 1,1,
1324,Боровское ш.,0,1.0,1,1280866946,https://vk.com/images/places/home.png,13676,55.655574,37.39587,Улица Богданова,1,
1325,Боровское ш.,1,1.0,1,1280866946,https://vk.com/images/places/home.png,13677,55.655574,37.39587,Улица Богданова,1,1280904782.0
1326,Боровское ш.,0,1.0,1,1280866947,https://vk.com/images/places/home.png,13678,55.655574,37.39587,Улица Богданова,1,
1327,Боровское ш.,0,1.0,1,1280866947,https://vk.com/images/places/home.png,13679,55.655574,37.39587,Улица Богданова,1,
1328,Боровское ш.,0,1.0,1,1280866947,https://vk.com/images/places/home.png,13680,55.655574,37.39587,Улица Богданова,1,
1336,Фестивальная ул. 4,1,1.0,1,1280866960,https://vk.com/images/places/home.png,13688,55.856859,37.486462,Лайнер,1,1329564090.0
1337,Фестивальная ул. 4,0,1.0,1,1280866960,https://vk.com/images/places/home.png,13689,55.856859,37.486462,Лайнер,1,
1338,Фестивальная ул. 4,0,1.0,1,1280866960,https://vk.com/images/places/home.png,13690,55.856859,37.486462,Лайнер,1,
1341,Фестивальная ул. 4,0,1.0,1,1280866960,https://vk.com/images/places/home.png,13693,55.856859,37.486462,Лайнер,1,
1342,Фестивальная ул. 4,0,1.0,1,1280866961,https://vk.com/images/places/home.png,13694,55.856859,37.486462,Лайнер,1,
1375,Артековская ул.,0,1.0,1,1280867006,https://vk.com/images/places/home.png,13727,55.64894,37.613265,артековская,1,
1376,Артековская ул.,0,1.0,1,1280867006,https://vk.com/images/places/home.png,13728,55.64894,37.613265,артековская,1,
1377,Артековская ул.,0,1.0,1,1280867006,https://vk.com/images/places/home.png,13729,55.64894,37.613265,артековская,1,
1379,Артековская ул.,0,1.0,1,1280867007,https://vk.com/images/places/home.png,13731,55.64894,37.613265,артековская,1,
1380,Артековская ул.,0,1.0,1,1280867007,https://vk.com/images/places/home.png,13732,55.64894,37.613265,артековская,1,
1381,Артековская ул.,0,1.0,1,1280867008,https://vk.com/images/places/home.png,13733,55.64894,37.613265,артековская,1,
1383,Артековская ул.,0,1.0,1,1280867008,https://vk.com/images/places/home.png,13735,55.64894,37.613265,артековская,1,
1384,Артековская ул.,0,1.0,1,1280867008,https://vk.com/images/places/home.png,13736,55.64894,37.613265,артековская,1,
1385,Артековская ул.,0,1.0,1,1280867010,https://vk.com/images/places/home.png,13737,55.64894,37.613265,артековская,1,
1386,Артековская ул.,0,1.0,1,1280867010,https://vk.com/images/places/home.png,13738,55.64894,37.613265,артековская,1,
1432,пр. Воскресенские Ворота 1/5,3,1.0,1,1280867035,https://vk.com/images/places/home.png,13784,55.755786,37.617633,видное,1,1280917862.0
1433,пр. Воскресенские Ворота 1/5,0,1.0,1,1280867035,https://vk.com/images/places/home.png,13785,55.755786,37.617633,Юных ленинцев,1,
1435,пр. Воскресенские Ворота 1/5,0,1.0,1,1280867035,https://vk.com/images/places/home.png,13787,55.755786,37.617633,видное,1,1280873503.0
1436,пр. Воскресенские Ворота 1/5,3,1.0,1,1280867035,https://vk.com/images/places/home.png,13788,55.755786,37.617633,Юных ленинцев,1,1280875746.0
1437,пр. Воскресенские Ворота 1/5,0,1.0,1,1280867035,https://vk.com/images/places/home.png,13789,55.755786,37.617633,видное,1,
1439,пр. Воскресенские Ворота 1/5,0,1.0,1,1280867036,https://vk.com/images/places/home.png,13791,55.755786,37.617633,Юных ленинцев,1,
1440,пр. Воскресенские Ворота 1/5,0,1.0,1,1280867036,https://vk.com/images/places/home.png,13792,55.755786,37.617633,видное,1,
1441,пр. Воскресенские Ворота 1/5,0,1.0,1,1280867036,https://vk.com/images/places/home.png,13793,55.755786,37.617633,видное,1,
1442,пр. Воскресенские Ворота 1/5,0,1.0,1,1280867036,https://vk.com/images/places/home.png,13794,55.755786,37.617633,Юных ленинцев,1,
1444,пр. Воскресенские Ворота 1/5,1,1.0,1,1280867036,https://vk.com/images/places/home.png,13796,55.755786,37.617633,Юных ленинцев,1,1280894249.0
1448,Юбилейный просп. 2К1,2,,1,1280867044,https://vk.com/images/places/home.png,13800,55.74693,37.854317,Реутово,1,1359304730.0
1449,Юбилейный просп. 2К1,0,,1,1280867045,https://vk.com/images/places/home.png,13801,55.74693,37.854317,Реутово,1,
1450,Юбилейный просп. 2К1,0,,1,1280867045,https://vk.com/images/places/home.png,13802,55.74693,37.854317,Реутово,1,
1451,Юбилейный просп. 2К1,0,,1,1280867045,https://vk.com/images/places/home.png,13803,55.74693,37.854317,Реутово,1,
1452,Юбилейный просп. 2К1,0,,1,1280867045,https://vk.com/images/places/home.png,13804,55.74693,37.854317,Реутово,1,
1498,Ср. Первомайская ул. 17,0,1.0,1,1280867070,https://vk.com/images/places/home.png,13850,55.795611,37.80979,Средняя первомайская 17,1,
1499,Ср. Первомайская ул. 17,0,1.0,1,1280867070,https://vk.com/images/places/home.png,13851,55.795611,37.80979,Средняя первомайская 17,1,
0,Ср. Первомайская ул. 17,0,1.0,1,1280867070,https://vk.com/images/places/home.png,13852,55.795611,37.80979,Средняя первомайская 17,1,
2,Ср. Первомайская ул. 17,0,1.0,1,1280867070,https://vk.com/images/places/home.png,13854,55.795611,37.80979,Средняя первомайская 17,1,
3,Ср. Первомайская ул. 17,0,1.0,1,1280867070,https://vk.com/images/places/home.png,13855,55.795611,37.80979,Средняя первомайская 17,1,
51,Можайское ш. 21 корпус 1,1,1.0,1,1280867104,https://vk.com/images/places/home.png,13903,55.719258,37.427861,Можайское шоссе 21,1,1280869584.0
52,Можайское ш. 21 корпус 1,0,1.0,1,1280867104,https://vk.com/images/places/home.png,13904,55.719258,37.427861,Можайское шоссе 21,1,
53,Можайское ш. 21 корпус 1,0,1.0,1,1280867104,https://vk.com/images/places/home.png,13905,55.719258,37.427861,Можайское шоссе 21,1,
54,Можайское ш. 21 корпус 1,0,1.0,1,1280867105,https://vk.com/images/places/home.png,13906,55.719258,37.427861,Можайское шоссе 21,1,
55,Можайское ш. 21 корпус 1,0,1.0,1,1280867105,https://vk.com/images/places/home.png,13907,55.719258,37.427861,Можайское шоссе 21,1,
56,Можайское ш. 21 корпус 1,0,1.0,1,1280867105,https://vk.com/images/places/home.png,13908,55.719258,37.427861,Можайское шоссе 21,1,
57,ул. Юных Ленинцев 39,0,1.0,1,1280867105,https://vk.com/images/places/home.png,13909,55.700509,37.747641,Дом,1,1336251532.0
58,Можайское ш. 21 корпус 1,0,1.0,1,1280867105,https://vk.com/images/places/home.png,13910,55.719258,37.427861,Можайское шоссе 21,1,
59,ул. Юных Ленинцев 39,0,1.0,1,1280867105,https://vk.com/images/places/home.png,13911,55.700509,37.747641,Дом,1,
60,Можайское ш. 21 корпус 1,0,1.0,1,1280867105,https://vk.com/images/places/home.png,13912,55.719258,37.427861,Можайское шоссе 21,1,
61,ул. Юных Ленинцев 39,0,1.0,1,1280867106,https://vk.com/images/places/home.png,13913,55.700509,37.747641,Дом,1,
62,Можайское ш. 21 корпус 1,0,1.0,1,1280867106,https://vk.com/images/places/home.png,13914,55.719258,37.427861,Можайское шоссе 21,1,
63,ул. Юных Ленинцев 39,0,1.0,1,1280867106,https://vk.com/images/places/home.png,13915,55.700509,37.747641,Дом,1,
64,ул. Юных Ленинцев 39,0,1.0,1,1280867106,https://vk.com/images/places/home.png,13916,55.700509,37.747641,Дом,1,
66,ул. Борисовские Пруды 17К1,0,1.0,1,1280867112,https://vk.com/images/places/home.png,13918,55.636018,37.72143,Борисовские пруды,1,
67,ул. Борисовские Пруды 17К1,0,1.0,1,1280867113,https://vk.com/images/places/home.png,13919,55.636018,37.72143,Борисовские пруды,1,
68,ул. Борисовские Пруды 17К1,0,1.0,1,1280867113,https://vk.com/images/places/home.png,13920,55.636018,37.72143,Борисовские пруды,1,
69,ул. Борисовские Пруды 17К1,0,1.0,1,1280867114,https://vk.com/images/places/home.png,13921,55.636018,37.72143,Борисовские пруды,1,
70,ул. Борисовские Пруды 17К1,0,1.0,1,1280867114,https://vk.com/images/places/home.png,13922,55.636018,37.72143,Борисовские пруды,1,
71,ул. Борисовские Пруды 17К1,0,1.0,1,1280867115,https://vk.com/images/places/home.png,13923,55.636018,37.72143,Борисовские пруды,1,
72,ул. Борисовские Пруды 17К1,0,1.0,1,1280867115,https://vk.com/images/places/home.png,13924,55.636018,37.72143,Борисовские пруды,1,
73,ул. Борисовские Пруды 17К1,0,1.0,1,1280867116,https://vk.com/images/places/home.png,13925,55.636018,37.72143,Борисовские пруды,1,1355941238.0
74,ул. Борисовские Пруды 17К1,0,1.0,1,1280867116,https://vk.com/images/places/home.png,13926,55.636018,37.72143,Борисовские пруды,1,
75,ул. Борисовские Пруды 17К1,0,1.0,1,1280867116,https://vk.com/images/places/home.png,13927,55.636018,37.72143,Борисовские пруды,1,
76,ул. Борисовские Пруды 17К1,0,1.0,1,1280867117,https://vk.com/images/places/home.png,13928,55.636018,37.72143,Борисовские пруды,1,
77,ул. Борисовские Пруды 17К1,0,1.0,1,1280867117,https://vk.com/images/places/home.png,13929,55.636018,37.72143,Борисовские пруды,1,
102,Смоленская наб. 2,0,1.0,1,1280867136,https://vk.com/images/places/home.png,13954,55.746646,37.576323,смоленская наб д2,1,
131,Смоленская наб. 2,1,1.0,1,1280867149,https://vk.com/images/places/home.png,13983,55.746646,37.576323,смоленская наб. 2,1,1280867294.0
132,Смоленская наб. 2,0,1.0,1,1280867150,https://vk.com/images/places/home.png,13984,55.746646,37.576323,смоленская наб. 2,1,
133,Смоленская наб. 2,0,1.0,1,1280867150,https://vk.com/images/places/home.png,13985,55.746646,37.576323,смоленская наб. 2,1,
134,Смоленская наб. 2,0,1.0,1,1280867150,https://vk.com/images/places/home.png,13986,55.746646,37.576323,смоленская наб. 2,1,
136,Смоленская наб. 2,0,1.0,1,1280867150,https://vk.com/images/places/home.png,13988,55.746646,37.576323,смоленская наб. 2,1,
145,Новочеремушкинская ул. 60К1,0,1.0,1,1280867153,https://vk.com/images/places/home.png,13997,55.666209,37.559802,Romantsov's Home,1,
146,Новочеремушкинская ул. 60К1,0,1.0,1,1280867154,https://vk.com/images/places/home.png,13998,55.666209,37.559802,Romantsov's Home,1,
147,Новочеремушкинская ул. 60К1,0,1.0,1,1280867154,https://vk.com/images/places/home.png,13999,55.666209,37.559802,Romantsov's Home,1,
148,Новочеремушкинская ул. 60К1,0,1.0,1,1280867154,https://vk.com/images/places/home.png,14000,55.666209,37.559802,Romantsov's Home,1,
149,Новочеремушкинская ул. 60К1,0,1.0,1,1280867155,https://vk.com/images/places/home.png,14001,55.666209,37.559802,Romantsov's Home,1,
153,Новочеремушкинская ул. 60К1,0,1.0,1,1280867156,https://vk.com/images/places/home.png,14005,55.666209,37.559802,Romantsov's Home,1,
156,Новочеремушкинская ул. 60К1,0,1.0,1,1280867156,https://vk.com/images/places/home.png,14008,55.666209,37.559802,Romantsov's Home,1,
159,Новочеремушкинская ул. 60К1,0,1.0,1,1280867156,https://vk.com/images/places/home.png,14011,55.666209,37.559802,Romantsov's Home,1,
160,Новочеремушкинская ул. 60К1,0,1.0,1,1280867157,https://vk.com/images/places/home.png,14012,55.666209,37.559802,Romantsov's Home,1,
161,Новочеремушкинская ул. 60К1,0,1.0,1,1280867157,https://vk.com/images/places/home.png,14013,55.666209,37.559802,Romantsov's Home,1,
187,"МКАД, 40-й километр",0,1.0,1,1280867169,https://vk.com/images/places/home.png,14039,55.598907,37.510953,Проезд Одоевского,1,
188,"МКАД, 40-й километр",1,1.0,1,1280867169,https://vk.com/images/places/home.png,14040,55.598907,37.510953,Проезд Одоевского,1,1280922638.0
189,"МКАД, 40-й километр",0,1.0,1,1280867169,https://vk.com/images/places/home.png,14041,55.598907,37.510953,Проезд Одоевского,1,
190,"МКАД, 40-й километр",0,1.0,1,1280867170,https://vk.com/images/places/home.png,14042,55.598907,37.510953,Проезд Одоевского,1,
191,"МКАД, 40-й километр",0,1.0,1,1280867170,https://vk.com/images/places/home.png,14043,55.598907,37.510953,Проезд Одоевского,1,
207,ул. Охотный Ряд,0,1.0,1,1280867181,https://vk.com/images/places/shop.png,14059,55.757775,37.616487,Охотный ряд,8,
218,ул. Охотный Ряд,0,1.0,1,1280867185,https://vk.com/images/places/shop.png,14070,55.757775,37.616487,Охотный ряд,8,
219,ул. Охотный Ряд,0,1.0,1,1280867185,https://vk.com/images/places/shop.png,14071,55.757775,37.616487,Охотный ряд,8,1356770024.0
229,Карельский бул. 25/9,0,1.0,1,1280867188,https://vk.com/images/places/home.png,14081,55.896579,37.536126,карельский бульвар,1,
231,Карельский бул. 25/9,0,1.0,1,1280867188,https://vk.com/images/places/home.png,14083,55.896579,37.536126,карельский бульвар,1,
232,Карельский бул. 25/9,0,1.0,1,1280867188,https://vk.com/images/places/home.png,14084,55.896579,37.536126,карельский бульвар,1,
233,Карельский бул. 25/9,0,1.0,1,1280867189,https://vk.com/images/places/home.png,14085,55.896579,37.536126,карельский бульвар,1,
234,Карельский бул. 25/9,0,1.0,1,1280867189,https://vk.com/images/places/home.png,14086,55.896579,37.536126,карельский бульвар,1,
237,Саратовская ул. 31,0,1.0,1,1280867189,https://vk.com/images/places/home.png,14089,55.712916,37.742548,Home,1,
242,Саратовская ул. 31,0,1.0,1,1280867190,https://vk.com/images/places/home.png,14094,55.712916,37.742548,Home,1,
244,Саратовская ул. 31,0,1.0,1,1280867191,https://vk.com/images/places/home.png,14096,55.712916,37.742548,Home,1,
245,Саратовская ул. 31,0,1.0,1,1280867191,https://vk.com/images/places/home.png,14097,55.712916,37.742548,Home,1,
247,Саратовская ул. 31,0,1.0,1,1280867191,https://vk.com/images/places/home.png,14099,55.712916,37.742548,Home,1,
249,Саратовская ул. 31,0,1.0,1,1280867192,https://vk.com/images/places/home.png,14101,55.712916,37.742548,Home,1,
250,Саратовская ул. 31,0,1.0,1,1280867192,https://vk.com/images/places/home.png,14102,55.712916,37.742548,Home,1,
251,Саратовская ул. 31,0,1.0,1,1280867192,https://vk.com/images/places/home.png,14103,55.712916,37.742548,Home,1,
297,Славянский бул.,0,1.0,1,1280867212,https://vk.com/images/places/home.png,14149,55.730953,37.469146,Герасима Курина д 26,1,
299,Славянский бул.,1,1.0,1,1280867212,https://vk.com/images/places/home.png,14151,55.730953,37.469146,Герасима Курина д 26,1,1280867350.0
300,Славянский бул.,0,1.0,1,1280867213,https://vk.com/images/places/home.png,14152,55.730953,37.469146,Герасима Курина д 26,1,
